05:25:16,05:26:16,60,1
05:56:09,05:57:16,67,1
06:19:20,06:20:16,56,1
06:42:22,06:43:16,54,1
06:45:27,06:47:24,117,2
06:52:48,06:54:16,88,1
06:57:01,06:58:16,75,1
07:00:21,07:01:16,55,1
07:02:58,07:05:24,146,2
07:21:53,07:23:16,83,1
07:29:03,07:30:16,73,1
07:54:58,07:57:24,146,2
07:58:48,08:00:24,96,2
08:08:33,08:09:16,43,1
08:13:32,08:15:24,112,2
08:27:25,08:28:16,51,1
08:37:19,08:38:16,57,1
08:50:12,08:51:16,64,1
08:57:12,08:58:16,64,1
09:07:07,09:10:24,197,2
09:11:56,09:15:32,216,3
09:29:18,09:30:16,58,1
09:36:28,09:37:16,48,1
09:49:26,09:53:32,246,3
10:13:14,10:18:40,326,4
10:22:40,10:25:24,164,2
10:29:37,10:30:16,39,1
10:35:26,10:36:16,50,1
10:47:58,10:49:16,78,1
10:51:08,10:52:16,68,1
11:07:07,11:11:32,265,3
11:26:23,11:27:16,53,1
11:29:23,11:30:16,53,1
11:34:15,11:35:16,61,1
11:39:29,11:40:16,47,1
11:48:04,11:49:16,72,1
11:53:08,11:54:24,76,2
11:57:18,11:58:16,58,1
12:09:13,12:10:16,63,1
12:17:40,12:19:24,104,2
12:21:55,12:23:16,81,1
12:28:06,12:29:16,70,1
12:34:59,12:38:32,213,3
12:44:24,12:45:16,52,1
13:08:28,13:09:16,48,1
13:14:23,13:15:16,53,1
13:19:00,13:20:16,76,1
13:23:36,13:24:16,40,1
13:29:39,13:30:16,37,1
13:36:17,13:37:16,59,1
13:44:16,13:45:16,60,1
13:49:36,13:50:16,40,1
13:53:13,13:54:16,63,1
13:58:19,13:59:16,57,1
14:22:39,14:23:16,37,1
14:29:09,14:30:16,67,1
14:34:10,14:36:24,134,2
14:40:00,14:41:16,76,1
14:42:58,14:45:24,146,2
14:48:01,14:49:16,75,1
14:56:27,14:57:16,49,1
15:11:19,15:14:24,185,2
15:21:07,15:22:16,69,1
15:26:30,15:30:24,234,2
15:35:21,15:36:16,55,1
15:41:22,15:42:16,54,1
15:47:06,15:48:16,70,1
15:51:15,15:52:16,61,1
15:56:25,15:57:16,51,1
15:59:19,16:00:16,57,1
16:22:16,16:23:16,60,1
16:28:41,16:30:16,95,1
16:33:28,16:34:16,48,1
16:37:14,16:38:16,62,1
16:41:36,16:45:32,236,3
17:09:21,17:10:16,55,1
17:17:23,17:18:16,53,1
17:20:00,17:21:16,76,1
17:24:10,17:26:24,134,2
17:28:19,17:30:24,125,2
17:44:16,17:48:24,248,2
17:59:42,18:02:24,162,2
18:09:09,18:10:16,67,1
18:17:27,18:18:16,49,1
18:23:31,18:25:24,113,2
18:30:35,18:33:24,169,2
18:39:06,18:40:16,70,1
18:45:21,18:46:16,55,1
19:14:17,19:15:16,59,1
19:20:15,19:23:32,197,3
19:27:35,19:28:16,41,1
19:31:20,19:32:16,56,1
19:55:56,19:57:16,80,1
20:00:51,20:02:16,85,1
20:05:18,20:06:16,58,1
20:18:39,20:21:24,165,2
20:23:29,20:25:24,115,2
20:27:45,20:33:32,347,3
20:45:24,20:48:24,180,2
20:51:48,20:53:16,88,1
20:57:21,20:58:16,55,1
21:18:19,21:19:16,57,1
21:28:02,21:29:16,74,1
21:39:29,21:40:16,47,1
22:10:05,22:11:16,71,1
22:15:30,22:16:16,46,1
22:21:17,22:22:16,59,1
22:24:52,22:26:16,84,1
22:43:29,22:44:16,47,1
23:39:33,23:40:16,43,1
